           2.25               1        -1.6013        7.62562        8.81925        10.1896        14.2893        14.3749        14.5298        16.8161        17.0972        19.0879        20.6015        21.8168        24.0058        26.3654        28.8968        30.0325
           2.27               1       -1.68535        7.90477        9.01887        10.2411        14.2758        14.2901        14.4339        16.7502        17.1958        18.7832        20.2955         21.808        23.8121        25.9327        28.4353        30.7068
           2.29               1       -1.76272        8.18715        9.21538        10.2866        14.2142        14.2557         14.346        16.6222        17.3076        18.5578        19.9923         21.821        23.6412         25.516        27.9856        31.3874
           2.31               1       -1.83331        8.47155        9.40685        10.3264        14.1473        14.2311        14.2661        16.4241         17.431        18.4172        19.6957        21.8566        23.4913        25.1169        27.5485        32.0731
           2.33               1       -1.89704        8.75629        9.59108        10.3608        14.0894        14.1942        14.2036        16.1675        17.5637        18.3482        19.4099        21.9155        23.3608        24.7374        27.1254        32.7626
           2.35               1       -1.95385        9.03911        9.76559        10.3901        14.0404        14.1302        14.1745        15.8746        17.7027        18.3281         19.139        21.9978        23.2481        24.3802        26.7177        33.4544
           2.37               1       -2.00368        9.31687        9.92769        10.4147        14.0003        14.0742        14.1444        15.5677        17.8446        18.3361        18.8873        22.1026         23.152        24.0484        26.3276        34.1463
           2.39               1       -2.04647        9.58511        10.0744        10.4349        13.9684        14.0263        14.1131        15.2651        17.9848        18.3575        18.6592        22.2277        23.0714        23.7461        25.9579        34.8357
           2.41               1        -2.0822        9.83756        10.2029        10.4512        13.9444        13.9863        14.0793        14.9832         18.118        18.3832        18.4593        22.3691        23.0055        23.4784        25.6132        35.5186
           2.43               1       -2.11081        10.0654          10.31        10.4638        13.9271        13.9543        14.0407        14.7389        18.2378        18.2922        18.4079        22.5194        22.9534        23.2514        25.3008        36.1886
           2.45               1        -2.1323        10.2569        10.3931         10.473        13.9156        13.9303        13.9944          14.55        18.1622         18.337        18.4282        22.6666        22.9149         23.072        25.0325        36.8341
           2.47               1       -2.14663        10.3975        10.4499         10.479        13.9088        13.9143        13.9448        14.4289        18.0731        18.4084        18.4425         22.791        22.8894        22.9473        24.8276        37.4283
           2.49               1        -2.1538        10.4727        10.4787         10.482        13.9057        13.9063        13.9102         14.373        18.0278        18.4459        18.4498        22.8651        22.8767        22.8832        24.7134        37.8769
            2.5               1        -2.1547        10.4823        10.4823        10.4823        13.9053        13.9053        13.9053        14.3663        18.0221        18.4507        18.4507        22.8751        22.8751        22.8751        24.6984         37.954
